Unnamed: 0,year,month,town,flat_type,storey_range,floor_area_sqm,flat_model,lease_commence_date,remaining_lease,resale_price,district,range_numeric
45868,1993,6,BUKIT PANJANG,3 ROOM,10 TO 12,73.0,MODEL A,1988,94,72000.0,West,11.0
45869,1993,6,BUKIT PANJANG,3 ROOM,01 TO 03,73.0,MODEL A,1987,93,54000.0,West,2.0
45870,1993,6,BUKIT PANJANG,3 ROOM,10 TO 12,73.0,MODEL A,1987,93,55000.0,West,11.0
45871,1993,6,BUKIT PANJANG,3 ROOM,07 TO 09,73.0,MODEL A,1988,94,82000.0,West,8.0
45872,1993,6,BUKIT PANJANG,3 ROOM,04 TO 06,73.0,MODEL A,1987,93,84000.0,West,5.0
45873,1993,6,BUKIT PANJANG,3 ROOM,01 TO 03,73.0,MODEL A,1988,94,80000.0,West,2.0
45874,1993,6,BUKIT PANJANG,3 ROOM,01 TO 03,64.0,SIMPLIFIED,1988,94,66000.0,West,2.0
45875,1993,6,BUKIT PANJANG,4 ROOM,10 TO 12,104.0,MODEL A,1987,93,120000.0,West,11.0
45876,1993,6,BUKIT PANJANG,4 ROOM,07 TO 09,107.0,MODEL A,1989,95,136000.0,West,8.0
45877,1993,6,BUKIT PANJANG,4 ROOM,07 TO 09,104.0,MODEL A,1988,94,139000.0,West,8.0
45878,1993,6,BUKIT PANJANG,4 ROOM,01 TO 03,84.0,SIMPLIFIED,1989,95,78000.0,West,2.0
45879,1993,6,BUKIT PANJANG,5 ROOM,10 TO 12,122.0,IMPROVED,1988,94,198500.0,West,11.0
45880,1993,6,BUKIT PANJANG,5 ROOM,04 TO 06,122.0,IMPROVED,1988,94,175000.0,West,5.0
45881,1993,6,BUKIT PANJANG,5 ROOM,01 TO 03,122.0,IMPROVED,1988,94,175000.0,West,2.0
45882,1993,6,BUKIT PANJANG,5 ROOM,07 TO 09,122.0,IMPROVED,1988,94,176000.0,West,8.0
45883,1993,6,BUKIT PANJANG,EXECUTIVE,01 TO 03,144.0,APARTMENT,1987,93,255000.0,West,2.0
45884,1993,6,BUKIT PANJANG,EXECUTIVE,10 TO 12,151.0,APARTMENT,1988,94,280000.0,West,11.0
45885,1993,6,BUKIT PANJANG,EXECUTIVE,01 TO 03,146.0,MAISONETTE,1988,94,287000.0,West,2.0
45886,1993,6,BUKIT PANJANG,EXECUTIVE,04 TO 06,146.0,MAISONETTE,1988,94,202000.0,West,5.0
